category,department,text,option1,option2,option3,option4,correct_answer_index
Question Bank,Architecture,Which material is commonly used for structural frameworks? ( 52),Glass,Steel,Plastic,Rubber,1
Question Bank,Architecture,What is the purpose of a blueprint? ( 53),Decoration,Construction planning,Painting guide,Marketing,1
Question Bank,Architecture,Which scale is commonly used in architectural drawings? ( 54),1:100,1:1,10:1,100:1,0
Question Bank,Architecture,What is a load-bearing wall? ( 55),Decorative wall,Wall that carries weight,Glass wall,Temporary wall,1
Question Bank,Architecture,Which software is widely used by architects? ( 56),Photoshop,AutoCAD,Excel,Word,1
Question Bank,Architecture,What is sustainability in architecture? ( 57),Using bright colors,Eco-friendly design,Tall buildings,Cheap materials,1
Question Bank,Architecture,Which element provides vertical circulation? ( 58),Door,Window,Staircase,Wall,2
Question Bank,Architecture,What is a foundation in construction? ( 59),Roof,Base structure,Window frame,Interior design,1
Question Bank,Architecture,What does HVAC stand for? ( 60),Heating Ventilation Air Conditioning,High Value Area Control,Heat Volume Air Control,None,0
Question Bank,Architecture,What does CAD stand for in architecture? ( 61),Computer Aided Design,Creative Art Drawing,Civil Analysis Data,Construction Aid Device,0
Question Bank,Architecture,Which material is commonly used for structural frameworks? ( 62),Glass,Steel,Plastic,Rubber,1
Question Bank,Architecture,What is the purpose of a blueprint? ( 63),Decoration,Construction planning,Painting guide,Marketing,1
Question Bank,Architecture,Which scale is commonly used in architectural drawings? ( 64),1:100,1:1,10:1,100:1,0
Question Bank,Architecture,What is a load-bearing wall? ( 65),Decorative wall,Wall that carries weight,Glass wall,Temporary wall,1
Question Bank,Architecture,Which software is widely used by architects? ( 66),Photoshop,AutoCAD,Excel,Word,1
Question Bank,Architecture,What is sustainability in architecture? ( 67),Using bright colors,Eco-friendly design,Tall buildings,Cheap materials,1
Question Bank,Architecture,Which element provides vertical circulation? ( 68),Door,Window,Staircase,Wall,2
Question Bank,Architecture,What is a foundation in construction? ( 69),Roof,Base structure,Window frame,Interior design,1
Question Bank,Architecture,What does HVAC stand for? ( 70),Heating Ventilation Air Conditioning,High Value Area Control,Heat Volume Air Control,None,0
Question Bank,Architecture,What does CAD stand for in architecture? ( 71),Computer Aided Design,Creative Art Drawing,Civil Analysis Data,Construction Aid Device,0
Question Bank,Architecture,Which material is commonly used for structural frameworks? ( 72),Glass,Steel,Plastic,Rubber,1
Question Bank,Architecture,What is the purpose of a blueprint? ( 73),Decoration,Construction planning,Painting guide,Marketing,1
Question Bank,Architecture,Which scale is commonly used in architectural drawings? ( 74),1:100,1:1,10:1,100:1,0
Question Bank,Architecture,What is a load-bearing wall? ( 75),Decorative wall,Wall that carries weight,Glass wall,Temporary wall,1
Question Bank,Architecture,Which software is widely used by architects? ( 76),Photoshop,AutoCAD,Excel,Word,1
Question Bank,Architecture,What is sustainability in architecture? ( 77),Using bright colors,Eco-friendly design,Tall buildings,Cheap materials,1
Question Bank,Architecture,Which element provides vertical circulation? ( 78),Door,Window,Staircase,Wall,2
Question Bank,Architecture,What is a foundation in construction? ( 79),Roof,Base structure,Window frame,Interior design,1
Question Bank,Architecture,What does HVAC stand for? ( 80),Heating Ventilation Air Conditioning,High Value Area Control,Heat Volume Air Control,None,0
IQ Games,Architecture,"If a building has 2 floors and each floor has 4 rooms, total rooms?",8,10,6,12,0
IQ Games,Architecture,"If a building has 3 floors and each floor has 4 rooms, total rooms?",12,14,10,16,0
IQ Games,Architecture,"If a building has 4 floors and each floor has 4 rooms, total rooms?",16,18,14,20,0
IQ Games,Architecture,"If a building has 5 floors and each floor has 4 rooms, total rooms?",20,22,18,24,0
IQ Games,Architecture,"If a building has 6 floors and each floor has 4 rooms, total rooms?",24,26,22,28,0
IQ Games,Architecture,"If a building has 7 floors and each floor has 4 rooms, total rooms?",28,30,26,32,0
IQ Games,Architecture,"If a building has 8 floors and each floor has 4 rooms, total rooms?",32,34,30,36,0
IQ Games,Architecture,"If a building has 9 floors and each floor has 4 rooms, total rooms?",36,38,34,40,0
IQ Games,Architecture,"If a building has 10 floors and each floor has 4 rooms, total rooms?",40,42,38,44,0
IQ Games,Architecture,"If a building has 11 floors and each floor has 4 rooms, total rooms?",44,46,42,48,0
IQ Games,Architecture,"If a building has 12 floors and each floor has 4 rooms, total rooms?",48,50,46,52,0
IQ Games,Architecture,"If a building has 13 floors and each floor has 4 rooms, total rooms?",52,54,50,56,0
IQ Games,Architecture,"If a building has 14 floors and each floor has 4 rooms, total rooms?",56,58,54,60,0
IQ Games,Architecture,"If a building has 15 floors and each floor has 4 rooms, total rooms?",60,62,58,64,0
IQ Games,Architecture,"If a building has 16 floors and each floor has 4 rooms, total rooms?",64,66,62,68,0
IQ Games,Architecture,"If a building has 17 floors and each floor has 4 rooms, total rooms?",68,70,66,72,0
IQ Games,Architecture,"If a building has 18 floors and each floor has 4 rooms, total rooms?",72,74,70,76,0
IQ Games,Architecture,"If a building has 19 floors and each floor has 4 rooms, total rooms?",76,78,74,80,0
IQ Games,Architecture,"If a building has 20 floors and each floor has 4 rooms, total rooms?",80,82,78,84,0
IQ Games,Architecture,"If a building has 21 floors and each floor has 4 rooms, total rooms?",84,86,82,88,0
IQ Games,Architecture,"If a building has 22 floors and each floor has 4 rooms, total rooms?",88,90,86,92,0
IQ Games,Architecture,"If a building has 23 floors and each floor has 4 rooms, total rooms?",92,94,90,96,0
IQ Games,Architecture,"If a building has 24 floors and each floor has 4 rooms, total rooms?",96,98,94,100,0
IQ Games,Architecture,"If a building has 25 floors and each floor has 4 rooms, total rooms?",100,102,98,104,0
IQ Games,Architecture,"If a building has 26 floors and each floor has 4 rooms, total rooms?",104,106,102,108,0
IQ Games,Architecture,"If a building has 27 floors and each floor has 4 rooms, total rooms?",108,110,106,112,0
IQ Games,Architecture,"If a building has 28 floors and each floor has 4 rooms, total rooms?",112,114,110,116,0
IQ Games,Architecture,"If a building has 29 floors and each floor has 4 rooms, total rooms?",116,118,114,120,0
IQ Games,Architecture,"If a building has 30 floors and each floor has 4 rooms, total rooms?",120,122,118,124,0
IQ Games,Architecture,"If a building has 31 floors and each floor has 4 rooms, total rooms?",124,126,122,128,0
IQ Games,Architecture,"If a building has 32 floors and each floor has 4 rooms, total rooms?",128,130,126,132,0
IQ Games,Architecture,"If a building has 33 floors and each floor has 4 rooms, total rooms?",132,134,130,136,0
IQ Games,Architecture,"If a building has 34 floors and each floor has 4 rooms, total rooms?",136,138,134,140,0
IQ Games,Architecture,"If a building has 35 floors and each floor has 4 rooms, total rooms?",140,142,138,144,0
IQ Games,Architecture,"If a building has 36 floors and each floor has 4 rooms, total rooms?",144,146,142,148,0
IQ Games,Architecture,"If a building has 37 floors and each floor has 4 rooms, total rooms?",148,150,146,152,0
IQ Games,Architecture,"If a building has 38 floors and each floor has 4 rooms, total rooms?",152,154,150,156,0
IQ Games,Architecture,"If a building has 39 floors and each floor has 4 rooms, total rooms?",156,158,154,160,0
IQ Games,Architecture,"If a building has 40 floors and each floor has 4 rooms, total rooms?",160,162,158,164,0
IQ Games,Architecture,"If a building has 41 floors and each floor has 4 rooms, total rooms?",164,166,162,168,0
IQ Games,Architecture,"If a building has 42 floors and each floor has 4 rooms, total rooms?",168,170,166,172,0
IQ Games,Architecture,"If a building has 43 floors and each floor has 4 rooms, total rooms?",172,174,170,176,0
IQ Games,Architecture,"If a building has 44 floors and each floor has 4 rooms, total rooms?",176,178,174,180,0
IQ Games,Architecture,"If a building has 45 floors and each floor has 4 rooms, total rooms?",180,182,178,184,0
IQ Games,Architecture,"If a building has 46 floors and each floor has 4 rooms, total rooms?",184,186,182,188,0
IQ Games,Architecture,"If a building has 47 floors and each floor has 4 rooms, total rooms?",188,190,186,192,0
IQ Games,Architecture,"If a building has 48 floors and each floor has 4 rooms, total rooms?",192,194,190,196,0
IQ Games,Architecture,"If a building has 49 floors and each floor has 4 rooms, total rooms?",196,198,194,200,0
IQ Games,Architecture,"If a building has 50 floors and each floor has 4 rooms, total rooms?",200,202,198,204,0
IQ Games,Architecture,"If a building has 51 floors and each floor has 4 rooms, total rooms?",204,206,202,208,0
IQ Games,Architecture,"If a building has 52 floors and each floor has 4 rooms, total rooms?",208,210,206,212,0
IQ Games,Architecture,"If a building has 53 floors and each floor has 4 rooms, total rooms?",212,214,210,216,0
IQ Games,Architecture,"If a building has 54 floors and each floor has 4 rooms, total rooms?",216,218,214,220,0
IQ Games,Architecture,"If a building has 55 floors and each floor has 4 rooms, total rooms?",220,222,218,224,0
IQ Games,Architecture,"If a building has 56 floors and each floor has 4 rooms, total rooms?",224,226,222,228,0
IQ Games,Architecture,"If a building has 57 floors and each floor has 4 rooms, total rooms?",228,230,226,232,0
IQ Games,Architecture,"If a building has 58 floors and each floor has 4 rooms, total rooms?",232,234,230,236,0
IQ Games,Architecture,"If a building has 59 floors and each floor has 4 rooms, total rooms?",236,238,234,240,0
IQ Games,Architecture,"If a building has 60 floors and each floor has 4 rooms, total rooms?",240,242,238,244,0
IQ Games,Architecture,"If a building has 61 floors and each floor has 4 rooms, total rooms?",244,246,242,248,0
Career Questions,Architecture,Which skill is essential for architects? (Career 1),Creativity,Sleeping,Gaming,Singing,0
Career Questions,Architecture,Who designs building layouts? (Career 2),Engineer,Architect,Doctor,Lawyer,1
Career Questions,Architecture,Which field focuses on urban planning? (Career 3),Architecture,Medicine,Law,Commerce,0
Career Questions,Architecture,Which tool is used for 3D modeling? (Career 4),Revit,Paint,Notepad,Calculator,0
Career Questions,Architecture,Which skill is essential for architects? (Career 5),Creativity,Sleeping,Gaming,Singing,0
Career Questions,Architecture,Who designs building layouts? (Career 6),Engineer,Architect,Doctor,Lawyer,1
Career Questions,Architecture,Which field focuses on urban planning? (Career 7),Architecture,Medicine,Law,Commerce,0
Career Questions,Architecture,Which tool is used for 3D modeling? (Career 8),Revit,Paint,Notepad,Calculator,0
Career Questions,Architecture,Which skill is essential for architects? (Career 9),Creativity,Sleeping,Gaming,Singing,0
Career Questions,Architecture,Who designs building layouts? (Career 10),Engineer,Architect,Doctor,Lawyer,1
Career Questions,Architecture,Which field focuses on urban planning? (Career 11),Architecture,Medicine,Law,Commerce,0
Career Questions,Architecture,Which tool is used for 3D modeling? (Career 12),Revit,Paint,Notepad,Calculator,0
Career Questions,Architecture,Which skill is essential for architects? (Career 13),Creativity,Sleeping,Gaming,Singing,0
Career Questions,Architecture,Who designs building layouts? (Career 14),Engineer,Architect,Doctor,Lawyer,1
Career Questions,Architecture,Which field focuses on urban planning? (Career 15),Architecture,Medicine,Law,Commerce,0
Career Questions,Architecture,Which tool is used for 3D modeling? (Career 16),Revit,Paint,Notepad,Calculator,0
Career Questions,Architecture,Which skill is essential for architects? (Career 17),Creativity,Sleeping,Gaming,Singing,0
Career Questions,Architecture,Who designs building layouts? (Career 18),Engineer,Architect,Doctor,Lawyer,1
Career Questions,Architecture,Which field focuses on urban planning? (Career 19),Architecture,Medicine,Law,Commerce,0
Career Questions,Architecture,Which tool is used for 3D modeling? (Career 20),Revit,Paint,Notepad,Calculator,0
Career Questions,Architecture,Which skill is essential for architects? (Career 21),Creativity,Sleeping,Gaming,Singing,0
Career Questions,Architecture,Who designs building layouts? (Career 22),Engineer,Architect,Doctor,Lawyer,1
Career Questions,Architecture,Which field focuses on urban planning? (Career 23),Architecture,Medicine,Law,Commerce,0
Career Questions,Architecture,Which tool is used for 3D modeling? (Career 24),Revit,Paint,Notepad,Calculator,0
Career Questions,Architecture,Which skill is essential for architects? (Career 25),Creativity,Sleeping,Gaming,Singing,0
Career Questions,Architecture,Who designs building layouts? (Career 26),Engineer,Architect,Doctor,Lawyer,1
Career Questions,Architecture,Which field focuses on urban planning? (Career 27),Architecture,Medicine,Law,Commerce,0
Career Questions,Architecture,Which tool is used for 3D modeling? (Career 28),Revit,Paint,Notepad,Calculator,0
Career Questions,Architecture,Which skill is essential for architects? (Career 29),Creativity,Sleeping,Gaming,Singing,0
Career Questions,Architecture,Who designs building layouts? (Career 30),Engineer,Architect,Doctor,Lawyer,1
Career Questions,Architecture,Which field focuses on urban planning? (Career 31),Architecture,Medicine,Law,Commerce,0
Career Questions,Architecture,Which tool is used for 3D modeling? (Career 32),Revit,Paint,Notepad,Calculator,0
Career Questions,Architecture,Which skill is essential for architects? (Career 33),Creativity,Sleeping,Gaming,Singing,0
Career Questions,Architecture,Who designs building layouts? (Career 34),Engineer,Architect,Doctor,Lawyer,1
Career Questions,Architecture,Which field focuses on urban planning? (Career 35),Architecture,Medicine,Law,Commerce,0
Career Questions,Architecture,Which tool is used for 3D modeling? (Career 36),Revit,Paint,Notepad,Calculator,0
Career Questions,Architecture,Which skill is essential for architects? (Career 37),Creativity,Sleeping,Gaming,Singing,0
Career Questions,Architecture,Who designs building layouts? (Career 38),Engineer,Architect,Doctor,Lawyer,1
Career Questions,Architecture,Which field focuses on urban planning? (Career 39),Architecture,Medicine,Law,Commerce,0
